	Id	BodyTitle	words_tokens	tags_tokens
1531	492384	"how to find the sizeof (a pointer pointing to an array)? first off, here is some code:
int main() 
{
    int days[] = {,,,,};
    int *ptr = days;
    printf(""%u\n"", sizeof(days));
    printf(""%u\n"", sizeof(ptr));

    return ;
}

is there a way to find out the size of the array that ptr is pointing to (instead of just giving its size, which is four bytes on a  bit system)? 
"	['find', 'sizeof', 'pointer', 'pointing', 'array', 'first', 'code', 'int', 'main', 'int', 'day', 'int', '*ptr', 'day', 'printf', 'u\\n', 'sizeof', 'day', 'printf', 'u\\n', 'sizeof', 'ptr', 'return', 'way', 'find', 'size', 'array', 'ptr', 'pointing', 'instead', 'giving', 'size', 'four', 'byte', 'bit', 'system']	['c', 'arrays', 'pointers', 'sizeof']
1532	492387	"indentationerror: unindent does not match any outer indentation level when i compile the python code below, i get 

indentationerror: unindent does not match any outer indentation level


import sys

def factorial(n): # return factorial
    result = 
    for i in range (,n):
        result = result * i
    print ""factorial is "",result
    return result

why?
"	['indentationerror', 'unindent', 'match', 'outer', 'indentation', 'level', 'compile', 'python', 'code', 'get', 'indentationerror', 'unindent', 'match', 'outer', 'indentation', 'level', 'import', 'sys', 'def', 'factorial', 'return', 'factorial', 'result', 'range', 'result', 'result', 'print', 'factorial', 'result', 'return', 'result']	['python', 'indentation']
1533	492483	"setting the correct encoding when piping stdout in python when piping the output of a python program, the python interpreter gets confused about encoding and sets it to none. this means a program like this:
#  *  coding: utf   * 
print u""ã¥ã¤ã¶""

will work fine when run normally, but fail with:

unicodeencodeerror: ascii codec cant encode character u\xa in position : ordinal not in range()

when used in a pipe sequence.
what is the best way to make this work when piping? can i just tell it to use whatever encoding the shell filesystem whatever is using? 
the suggestions i have seen thus far is to modify your site.py directly, or hardcoding the defaultencoding using this hack:
#  *  coding: utf   * 
import sys
reload(sys)
sys.setdefaultencoding(utf )
print u""ã¥ã¤ã¶""

is there a better way to make piping work?
"	['setting', 'correct', 'encoding', 'piping', 'stdout', 'python', 'piping', 'output', 'python', 'program', 'python', 'interpreter', 'get', 'confused', 'encoding', 'set', 'none', 'mean', 'program', 'like', 'coding', 'utf', 'print', 'ã¥ã¤ã¶', 'work', 'fine', 'run', 'normally', 'fail', 'unicodeencodeerror', 'ascii', 'codec', 'cant', 'encode', 'character', 'u\\xa', 'position', 'ordinal', 'range', 'used', 'pipe', 'sequence', 'best', 'way', 'make', 'work', 'piping', 'tell', 'use', 'whatever', 'encoding', 'shell', 'filesystem', 'whatever', 'using', 'suggestion', 'seen', 'thus', 'far', 'modify', 'site.py', 'directly', 'hardcoding', 'defaultencoding', 'using', 'hack', 'coding', 'utf', 'import', 'sys', 'reload', 'sys', 'sys.setdefaultencoding', 'utf', 'print', 'ã¥ã¤ã¶', 'better', 'way', 'make', 'piping', 'work']	['python', 'encoding', 'terminal', 'stdout', 'python-2.x']
1534	492519	"timeout on a function call im calling a function in python which i know may stall and force me to restart the script. 
how do i call the function or what do i wrap it in so that if it takes longer than  seconds the script cancels it and does something else?
"	['timeout', 'function', 'call', 'calling', 'function', 'python', 'know', 'may', 'stall', 'force', 'restart', 'script', 'call', 'function', 'wrap', 'take', 'longer', 'second', 'script', 'cancel', 'something', 'else']	['python', 'multithreading', 'timeout', 'python-multithreading']
1535	492558	"removing multiple files from a git repo that have already been deleted from disk i have a git repo that i have deleted four files from using rm (not git rm), and my git status looks like this:
#    deleted:    file.txt
#    deleted:    file.txt
#    deleted:    file.txt
#    deleted:    file.txt

how do i remove these files from git without having to manually go through and add each file like this:
git rm file file file file

ideally, im looking for something that works in the same way that git add . does, if thats possible.
"	['removing', 'multiple', 'file', 'git', 'repo', 'already', 'deleted', 'disk', 'git', 'repo', 'deleted', 'four', 'file', 'using', 'git', 'git', 'status', 'look', 'like', 'deleted', 'file.txt', 'deleted', 'file.txt', 'deleted', 'file.txt', 'deleted', 'file.txt', 'remove', 'file', 'git', 'without', 'manually', 'add', 'file', 'like', 'git', 'file', 'file', 'file', 'file', 'ideally', 'looking', 'something', 'work', 'way', 'git', 'add', 'thats', 'possible']	['git', 'git-commit', 'git-add', 'git-rm']
1536	492799	"difference between invariantculture and ordinal string comparison when comparing two strings in c# for equality, what is the difference between invariantculture and ordinal comparison?
"	['difference', 'invariantculture', 'ordinal', 'string', 'comparison', 'comparing', 'two', 'string', 'equality', 'difference', 'invariantculture', 'ordinal', 'comparison']	['c', '.net', 'string-comparison', 'ordinal']
1537	492809	"when to use img vs. css background image? in what situations is it more appropriate to use an html img tag to display an image, as opposed to a css background image, and vice versa?
factors may include accessibility, browser support, dynamic content, or any kind of technical limits or usability principles.
"	['use', 'img', 'vs.', 'background', 'image', 'situation', 'appropriate', 'use', 'html', 'img', 'tag', 'display', 'image', 'opposed', 'background', 'image', 'vice', 'versa', 'factor', 'may', 'include', 'accessibility', 'browser', 'support', 'dynamic', 'content', 'kind', 'technical', 'limit', 'usability', 'principle']	['html', 'css', 'image', 'background-image']
1538	492994	"compare two dates with javascript can someone suggest a way to compare the values of two dates greater than, less than, and not in the past using javascript? the values will be coming from text boxes.
"	['compare', 'two', 'date', 'javascript', 'someone', 'suggest', 'way', 'compare', 'value', 'two', 'date', 'greater', 'past', 'using', 'javascript', 'value', 'coming', 'text', 'box']	['javascript', 'date', 'datetime', 'compare']
1539	493276	"modelling an elevator using object oriented analysis and design there are a set of questions that seem to be commonly used in interviews and classes when it comes to object oriented design and analysis. this is one of them; unfortunately, my oop professor in college never actually gave an answer to it, and so ive been wondering.
the problem is as follows: design a basic set of objects methods to be used to simulate an elevator bank. what are the objects and their attributes methods?
for the sake of argument, let us assume that our building has twenty floors; the bottom floor is the lobby, and the second floor connects to the parking garage (therefore, people will enter exit the building on either the bottom floor or the second floor). there is one elevator bank that services all the floors; there are three elevator shafts in the elevator bank, and one elevator per shaft.
what would be the correct way to model this in an object oriented model?
"	['modelling', 'elevator', 'using', 'object', 'oriented', 'analysis', 'design', 'set', 'question', 'seem', 'commonly', 'used', 'interview', 'class', 'come', 'object', 'oriented', 'design', 'analysis', 'one', 'unfortunately', 'oop', 'professor', 'college', 'never', 'actually', 'gave', 'answer', 'ive', 'wondering', 'problem', 'follows', 'design', 'basic', 'set', 'object', 'method', 'used', 'simulate', 'elevator', 'bank', 'object', 'attribute', 'method', 'sake', 'argument', 'let', 'assume', 'building', 'twenty', 'floor', 'bottom', 'floor', 'lobby', 'second', 'floor', 'connects', 'parking', 'garage', 'therefore', 'people', 'enter', 'exit', 'building', 'either', 'bottom', 'floor', 'second', 'floor', 'one', 'elevator', 'bank', 'service', 'floor', 'three', 'elevator', 'shaft', 'elevator', 'bank', 'one', 'elevator', 'per', 'shaft', 'would', 'correct', 'way', 'model', 'object', 'oriented', 'model']	['oop', 'design-patterns', 'language-agnostic']
1540	493296	"css display an image resized and cropped i want to show an image from an url with a certain width and height even if it has a different size ratio. 
so i want to resize (maintaining the ratio) and then cut the image to the size i want.

i can resize with html img property and i can cut with background image.

how can i do both?
example:
this image:


has the size x pixels and i want to show like an image of x pixels

with img i can resize the image xpx:
<img 
    style=""width: px; height: px;"" 
    src=""http:  i.stack.imgur.com wphs.jpg"">


that gives me this:


<img style=""width: px; height: px;"" src=""https:  i.stack.imgur.com wphs.jpg"">



and with background image i can cut the image x pixels.
<div 
    style=""background image:
           url(https:  i.stack.imgur.com wphs.jpg); 
    width:px; 
    height:px; 
    background position:center;"">&nbsp;< div>


gives me:


    <div style=""background image:url(https:  i.stack.imgur.com wphs.jpg); width:px; height:px; background position:center;"">&nbsp;< div>



how can i do both?

resize the image and then cut it the size i want?
"	['display', 'image', 'resized', 'cropped', 'want', 'show', 'image', 'url', 'certain', 'width', 'height', 'even', 'different', 'size', 'ratio', 'want', 'resize', 'maintaining', 'ratio', 'cut', 'image', 'size', 'want', 'resize', 'html', 'img', 'property', 'cut', 'background', 'image', 'example', 'image', 'size', 'pixel', 'want', 'show', 'like', 'image', 'pixel', 'img', 'resize', 'image', 'xpx', 'img', 'style=', 'width', 'height', 'src=', 'http', 'i.stack.imgur.com', 'wphs.jpg', 'give', 'img', 'style=', 'width', 'height', 'src=', 'http', 'i.stack.imgur.com', 'wphs.jpg', 'background', 'image', 'cut', 'image', 'pixel', 'div', 'style=', 'background', 'image', 'url', 'http', 'i.stack.imgur.com', 'wphs.jpg', 'width', 'height', 'background', 'position', 'center', 'nbsp', 'div', 'give', 'div', 'style=', 'background', 'image', 'url', 'http', 'i.stack.imgur.com', 'wphs.jpg', 'width', 'height', 'background', 'position', 'center', 'nbsp', 'div', 'resize', 'image', 'cut', 'size', 'want']	['html', 'css', 'background-image', 'image']
1541	493386	"how to print without newline or space? id like to do it in  python. what id like to do in this example in c:
in c:
#include <stdio.h>

int main() {
    int i;
    for (i=; i<; i++) printf(""."");
    return ;
}

output:
..........

in python:
>>> for i in range(): print(.)
.
.
.
.
.
.
.
.
.
.
>>> print(., ., ., ., ., ., ., ., ., .)
. . . . . . . . . .

in python print will add a \n or space, how can i avoid that? now, its just an example, dont tell me i can first build a string then print it. id like to know how to ""append"" strings to stdout.
"	['print', 'without', 'newline', 'space', 'like', 'python', 'like', 'example', 'include', 'stdio.h', 'int', 'main', 'int', 'i++', 'printf', 'return', 'output', 'python', 'range', 'print', 'print', 'python', 'print', 'add', 'space', 'avoid', 'example', 'dont', 'tell', 'first', 'build', 'string', 'print', 'like', 'know', 'append', 'string', 'stdout']	['python', 'newline']
1542	493819	"why is it string.join(list) instead of list.join(string)? this has always confused me. it seems like this would be nicer:
my_list = [""hello"", ""world""]
print(my_list.join("" ""))
# produce: ""hello world""

than this:
my_list = [""hello"", ""world""]
print("" "".join(my_list))
# produce: ""hello world""

is there a specific reason it is like this?
"	['string.join', 'list', 'instead', 'list.join', 'string', 'always', 'confused', 'seems', 'like', 'would', 'nicer', 'my_list', 'hello', 'world', 'print', 'my_list.join', 'produce', 'hello', 'world', 'my_list', 'hello', 'world', 'print', '.join', 'my_list', 'produce', 'hello', 'world', 'specific', 'reason', 'like']	['python', 'string', 'list']
1543	494035	"how do you use a variable in a regular expression? i would like to create a string.replaceall() method in javascript and im thinking that using a regex would be most terse way to do it.  however, i cant figure out how to pass a variable in to a regex.  i can do this already which will replace all the instances of ""b"" with ""a"".
""ababab"".replace( b g, ""a"");

but i want to do something like this:
string.prototype.replaceall = function(replacethis, withthis) {
    this.replace( replacethis g, withthis);
};

but obviously this will only replace the text ""replacethis""...so how do i pass this variable in to my regex string?
"	['use', 'variable', 'regular', 'expression', 'would', 'like', 'create', 'string.replaceall', 'method', 'javascript', 'thinking', 'using', 'regex', 'would', 'terse', 'way', 'however', 'cant', 'figure', 'pas', 'variable', 'regex', 'already', 'replace', 'instance', 'ababab', '.replace', 'want', 'something', 'like', 'string.prototype.replaceall', 'function', 'replacethis', 'withthis', 'this.replace', 'replacethis', 'withthis', 'obviously', 'replace', 'text', 'replacethis', 'pas', 'variable', 'regex', 'string']	['javascript', 'regex']
1544	494143	"creating a new dom element from an html string using built in dom methods or prototype i have an html string representing an element: <li>text< li>. id like to append it to an element in the dom (a ul in my case). how can i do this with prototype or with dom methods?
(i know i could do this easily in jquery, but unfortunately were not using jquery.)
"	['creating', 'new', 'dom', 'element', 'html', 'string', 'using', 'built', 'dom', 'method', 'prototype', 'html', 'string', 'representing', 'element', 'text', 'like', 'append', 'element', 'dom', 'case', 'prototype', 'dom', 'method', 'know', 'could', 'easily', 'jquery', 'unfortunately', 'using', 'jquery']	['javascript', 'dom', 'prototypejs']
1545	494594	"how to write the fibonacci sequence? i had originally coded the program wrongly. instead of returning the fibonacci numbers between a range (ie. startnumber , endnumber  should = only those numbers between  & ), i have written for the program to display all fibonacci numbers between a range (ie. startnumber , endnumber  displays = first  fibonacci numbers). i thought i had a sure fire code. i also do not see why this is happening.
startnumber = int(raw_input(""enter the start number here ""))
endnumber = int(raw_input(""enter the end number here ""))

def fib(n):
    if n < :
        return n
    return fib(n ) + fib(n )

print map(fib, range(startnumber, endnumber))

someone pointed out in my part ii (which was closed for being a duplicate   https:  stackoverflow.com questions  how to write the fibonacci sequence in python part ii) that i need to pass the startnumber and endnumber through a generator using a while loop. can someone please point me in the direction on how to do this? any help is welcome.

im a learning programmer and ive run into a bit of a jumble. i am asked to write a program that will compute and display fibonaccis sequence by a user inputted start number and end number (ie. startnumber =  endnumber =  and it will display only the numbers between that range). the trick is to use it inclusively (which i do not know how to do in python?   im assuming this means to use an inclusive range?).
what i have so far is no actual coding but rather:

write fib sequence formula to infinite
display startnumber to endnumber only from fib sequence.

i have no idea where to start and i am asking for ideas or insight into how to write this. i also have tried to write the fib sequence forumla but i get lost on that as well.
"	['write', 'fibonacci', 'sequence', 'originally', 'coded', 'program', 'wrongly', 'instead', 'returning', 'fibonacci', 'number', 'range', 'startnumber', 'endnumber', 'number', 'written', 'program', 'display', 'fibonacci', 'number', 'range', 'startnumber', 'endnumber', 'display', 'first', 'fibonacci', 'number', 'thought', 'sure', 'fire', 'code', 'also', 'see', 'happening', 'startnumber', 'int', 'raw_input', 'enter', 'start', 'number', 'endnumber', 'int', 'raw_input', 'enter', 'end', 'number', 'def', 'fib', 'return', 'return', 'fib', 'fib', 'print', 'map', 'fib', 'range', 'startnumber', 'endnumber', 'someone', 'pointed', 'part', 'closed', 'duplicate', 'http', 'stackoverflow.com', 'question', 'write', 'fibonacci', 'sequence', 'python', 'part', 'need', 'pas', 'startnumber', 'endnumber', 'generator', 'using', 'loop', 'someone', 'please', 'point', 'direction', 'help', 'welcome', 'learning', 'programmer', 'ive', 'run', 'bit', 'jumble', 'asked', 'write', 'program', 'compute', 'display', 'fibonaccis', 'sequence', 'user', 'inputted', 'start', 'number', 'end', 'number', 'startnumber', 'endnumber', 'display', 'number', 'range', 'trick', 'use', 'inclusively', 'know', 'python', 'assuming', 'mean', 'use', 'inclusive', 'range', 'far', 'actual', 'coding', 'rather', 'write', 'fib', 'sequence', 'formula', 'infinite', 'display', 'startnumber', 'endnumber', 'fib', 'sequence', 'idea', 'start', 'asking', 'idea', 'insight', 'write', 'also', 'tried', 'write', 'fib', 'sequence', 'forumla', 'get', 'lost', 'well']	['python', 'fibonacci', 'sequences']
1546	494816	"using an orm or plain sql? for some of the apps ive developed (then proceeded to forget about), ive been writing plain sql, primarily for mysql.  though i have used orms in python like sqlalchemy, i didnt stick with them for long.  usually it was either the documentation or complexity (from my point of view) holding me back.
i see it like this: use an orm for portability, plain sql if its just going to be using one type of database. im really looking for advice on when to use an orm or sql when developing an app that needs database support.
thinking about it, it would be far better to just use a lightweight wrapper to handle database inconsistencies vs. using an orm.
"	['using', 'orm', 'plain', 'sql', 'apps', 'ive', 'developed', 'proceeded', 'forget', 'ive', 'writing', 'plain', 'sql', 'primarily', 'mysql', 'though', 'used', 'orms', 'python', 'like', 'sqlalchemy', 'didnt', 'stick', 'long', 'usually', 'either', 'documentation', 'complexity', 'point', 'view', 'holding', 'back', 'see', 'like', 'use', 'orm', 'portability', 'plain', 'sql', 'going', 'using', 'one', 'type', 'database', 'really', 'looking', 'advice', 'use', 'orm', 'sql', 'developing', 'app', 'need', 'database', 'support', 'thinking', 'would', 'far', 'better', 'use', 'lightweight', 'wrapper', 'handle', 'database', 'inconsistency', 'vs.', 'using', 'orm']	['sql', 'language-agnostic', 'orm']
1547	495021	"why can templates only be implemented in the header file? quote from the c++ standard library: a tutorial and handbook:

the only portable way of using templates at the moment is to implement them in header files by using inline functions.

why is this?
(clarification: header files are not the only portable solution. but they are the most convenient portable solution.)
"	['template', 'implemented', 'header', 'file', 'quote', 'c++', 'standard', 'library', 'tutorial', 'handbook', 'portable', 'way', 'using', 'template', 'moment', 'implement', 'header', 'file', 'using', 'inline', 'function', 'clarification', 'header', 'file', 'portable', 'solution', 'convenient', 'portable', 'solution']	['c++', 'templates', 'c++-faq']
1548	495345	"how to remove selected commit log entries from a git repository while keeping their changes? i would like to remove selected commit log entries from a linear commit tree, so that the entries do not show in the commit log.
my commit tree looks something like:
r  a  b  c  d  e  head

i would like to remove the b and c entries so that they do not show in the commit log, but changes from a to d should be preserved. maybe by introducing a single commit, so that b and c become bc and the tree looks like.
r  a  bc  d  e  head

or, ideally, after a comes d directly. d representing changes from a to b, b to c and c to d.
r  a  d  e  head

is this possible? if yes, how?
this is a fairly new project so has no branches as of now, hence no merges as well.
"	['remove', 'selected', 'commit', 'log', 'entry', 'git', 'repository', 'keeping', 'change', 'would', 'like', 'remove', 'selected', 'commit', 'log', 'entry', 'linear', 'commit', 'tree', 'entry', 'show', 'commit', 'log', 'commit', 'tree', 'look', 'something', 'like', 'head', 'would', 'like', 'remove', 'entry', 'show', 'commit', 'log', 'change', 'preserved', 'maybe', 'introducing', 'single', 'commit', 'become', 'tree', 'look', 'like', 'head', 'ideally', 'come', 'directly', 'representing', 'change', 'head', 'possible', 'yes', 'fairly', 'new', 'project', 'branch', 'hence', 'merges', 'well']	['git', 'commit']
1549	496052	"jquery   setting the selected value of a select control via its text description i have a select control, and in a javascript variable i have a text string.
using jquery i want to set the selected element of the select control to be the item with the text description i have (as opposed to the value, which i dont have).
i know setting it by value is pretty trivial. e.g.
$(""#my select"").val(myval);

but im a bit stumped on doing it via the text description. i guess there must be a way of getting the value out from the text description, but my brain is too friday afternoon ed to be able to work it out.
"	['jquery', 'setting', 'selected', 'value', 'select', 'control', 'via', 'text', 'description', 'select', 'control', 'javascript', 'variable', 'text', 'string', 'using', 'jquery', 'want', 'set', 'selected', 'element', 'select', 'control', 'item', 'text', 'description', 'opposed', 'value', 'dont', 'know', 'setting', 'value', 'pretty', 'trivial', 'e.g', 'select', '.val', 'myval', 'bit', 'stumped', 'via', 'text', 'description', 'guess', 'must', 'way', 'getting', 'value', 'text', 'description', 'brain', 'friday', 'afternoon', 'able', 'work']	['javascript', 'jquery']
1550	496096	"casting vs using the as keyword in the clr when programming interfaces, ive found im doing a lot of casting or object type conversion.
is there a difference between these two methods of conversion?  if so, is there a cost difference or how does this affect my program?
public interface imyinterface
{
    void amethod();
}

public class myclass : imyinterface
{
    public void amethod()
    {
         do work
    }

       other helper methods....
}

public class implementation
{
    imyinterface _myobj;
    myclass _mycls;
    myclass _mycls;

    public implementation()
    {
        _myobj = new myclass();

           what is the difference here:
        _mycls = (myclass)_myobj;
        _mycls = (_myobj as myclass);
    }
}

also, what is ""in general"" the preferred method?
"	['casting', 'using', 'keyword', 'clr', 'programming', 'interface', 'ive', 'found', 'lot', 'casting', 'object', 'type', 'conversion', 'difference', 'two', 'method', 'conversion', 'cost', 'difference', 'affect', 'program', 'public', 'interface', 'imyinterface', 'void', 'amethod', 'public', 'class', 'myclass', 'imyinterface', 'public', 'void', 'amethod', 'work', 'helper', 'method', 'public', 'class', 'implementation', 'imyinterface', '_myobj', 'myclass', '_mycls', 'myclass', '_mycls', 'public', 'implementation', '_myobj', 'new', 'myclass', 'difference', '_mycls', 'myclass', '_myobj', '_mycls', '_myobj', 'myclass', 'also', 'general', 'preferred', 'method']	['c', 'casting', 'clr']
1551	496321	"utf , utf , and utf  what are the differences between utf , utf , and utf ?
i understand that they will all store unicode, and that each uses a different number of bytes to represent a character. is there an advantage to choosing one over the other?
"	['utf', 'utf', 'utf', 'difference', 'utf', 'utf', 'utf', 'understand', 'store', 'unicode', 'different', 'number', 'byte', 'represent', 'character', 'advantage', 'choosing', 'one']	['unicode', 'utf-8', 'utf-16', 'utf', 'utf-32']
1552	496448	"how to correctly use the extern keyword in c my question is about when a function should be referenced with the extern keyword in c.
i am failing to see when this should be used in practice.  as i am writing a program all of the functions that i use are made available through the header files i have included.  so why would it be useful to extern to get access to something that was not exposed in the header file?
i could be thinking about how extern works incorrectly, and if so please correct me.
edit: should you extern something when it is the default declaration without the keyword in a header file?
"	['correctly', 'use', 'extern', 'keyword', 'question', 'function', 'referenced', 'extern', 'keyword', 'failing', 'see', 'used', 'practice', 'writing', 'program', 'function', 'use', 'made', 'available', 'header', 'file', 'included', 'would', 'useful', 'extern', 'get', 'access', 'something', 'exposed', 'header', 'file', 'could', 'thinking', 'extern', 'work', 'incorrectly', 'please', 'correct', 'edit', 'extern', 'something', 'default', 'declaration', 'without', 'keyword', 'header', 'file']	['c']
1553	496664	"c++ dynamic shared library on linux this is a follow up to dynamic shared library compilation with g++.
im trying to create a shared class library in c++ on linux.  im able to get the library to compile, and i can call some of the (non class) functions using the tutorials that i found here and here.  my problems start when i try to use the classes that are defined in the library.  the second tutorial that i linked to shows how to load the symbols for creating objects of the classes defined in the library, but stops short of using those objects to get any work done.
does anyone know of a more complete tutorial for creating shared c++ class libraries that also shows how to use those classes in a separate executable?  a very simple tutorial that shows object creation, use (simple getters and setters would be fine), and deletion would be fantastic.  a link or a reference to some open source code that illustrates the use of a shared class library would be equally good.

although the answers from codelogic and nimrodm do work, i just wanted to add that i picked up a copy of beginning linux programming since asking this question, and its first chapter has example c code and good explanations for creating and using both static and shared libraries.  these examples are available through google book search in an older edition of that book.
"	['c++', 'dynamic', 'shared', 'library', 'linux', 'follow', 'dynamic', 'shared', 'library', 'compilation', 'g++', 'trying', 'create', 'shared', 'class', 'library', 'c++', 'linux', 'able', 'get', 'library', 'compile', 'call', 'non', 'class', 'function', 'using', 'tutorial', 'found', 'problem', 'start', 'try', 'use', 'class', 'defined', 'library', 'second', 'tutorial', 'linked', 'show', 'load', 'symbol', 'creating', 'object', 'class', 'defined', 'library', 'stop', 'short', 'using', 'object', 'get', 'work', 'done', 'anyone', 'know', 'complete', 'tutorial', 'creating', 'shared', 'c++', 'class', 'library', 'also', 'show', 'use', 'class', 'separate', 'executable', 'simple', 'tutorial', 'show', 'object', 'creation', 'use', 'simple', 'getters', 'setter', 'would', 'fine', 'deletion', 'would', 'fantastic', 'link', 'reference', 'open', 'source', 'code', 'illustrates', 'use', 'shared', 'class', 'library', 'would', 'equally', 'good', 'although', 'answer', 'codelogic', 'nimrodm', 'work', 'wanted', 'add', 'picked', 'copy', 'beginning', 'linux', 'programming', 'since', 'asking', 'question', 'first', 'chapter', 'example', 'code', 'good', 'explanation', 'creating', 'using', 'static', 'shared', 'library', 'example', 'available', 'google', 'book', 'search', 'older', 'edition', 'book']	['c++', 'linux', 'shared-libraries']
1554	496928	"what is the difference between instanceof and class.isassignablefrom(...)? which of the following is better?
a instanceof b

or
b.class.isassignablefrom(a.getclass())

the only difference that i know of is, when a is null, the first returns false, while the second throws an exception. other than that, do they always give the same result?
"	['difference', 'instanceof', 'class.isassignablefrom', 'following', 'better', 'instanceof', 'b.class.isassignablefrom', 'a.getclass', 'difference', 'know', 'null', 'first', 'return', 'false', 'second', 'throw', 'exception', 'always', 'give', 'result']	['java', 'instanceof', 'reflection']
1555	497094	"how do i find out which dom element has the focus? i would like to find out, in javascript, which element currently has focus. ive been looking through the dom and havent found what i need, yet. is there a way to do this, and how?
the reason i was looking for this:
im trying to make keys like the arrows and enter navigate through a table of input elements. tab works now, but enter, and arrows do not by default it seems. ive got the key handling part set up but now i need to figure out how to move the focus over in the event handling functions.
"	['find', 'dom', 'element', 'focus', 'would', 'like', 'find', 'javascript', 'element', 'currently', 'focus', 'ive', 'looking', 'dom', 'havent', 'found', 'need', 'yet', 'way', 'reason', 'looking', 'trying', 'make', 'key', 'like', 'arrow', 'enter', 'navigate', 'table', 'input', 'element', 'tab', 'work', 'enter', 'arrow', 'default', 'seems', 'ive', 'got', 'key', 'handling', 'part', 'set', 'need', 'figure', 'move', 'focus', 'event', 'handling', 'function']	['javascript', 'dom']
1556	498970	"trim string in javascript? how do i trim a string in javascript? that is, how do i remove all whitespace from the beginning and the end of the string in javascript?
"	['trim', 'string', 'javascript', 'trim', 'string', 'javascript', 'remove', 'whitespace', 'beginning', 'end', 'string', 'javascript']	['javascript', 'string', 'trim']
1557	499126	"jquery set cursor position in text area how do you set the cursor position in a text field using jquery?  ive got a text field with content, and i want the users cursor to be positioned at a certain offset when they focus on the field.  the code should look kind of like this:
$(#input).focus(function() {
  $(this).setcursorposition();
});

what would the implementation of that setcursorposition function look like?  if you had a text field with the content abcdefg, this call would result in the cursor being positioned as follows: abcd** **efg.
java has a similar function, setcaretposition.  does a similar method exist for javascript?
update: i modified cmss code to work with jquery as follows:
new function($) {
  $.fn.setcursorposition = function(pos) {
    if (this.setselectionrange) {
      this.setselectionrange(pos, pos);
    } else if (this.createtextrange) {
      var range = this.createtextrange();
      range.collapse(true);
      if(pos < ) {
        pos = $(this).val().length + pos;
      }
      range.moveend(character, pos);
      range.movestart(character, pos);
      range.select();
    }
  }
}(jquery);

"	['jquery', 'set', 'cursor', 'position', 'text', 'area', 'set', 'cursor', 'position', 'text', 'field', 'using', 'jquery', 'ive', 'got', 'text', 'field', 'content', 'want', 'user', 'cursor', 'positioned', 'certain', 'offset', 'focus', 'field', 'code', 'look', 'kind', 'like', 'input', '.focus', 'function', '.setcursorposition', 'would', 'implementation', 'setcursorposition', 'function', 'look', 'like', 'text', 'field', 'content', 'abcdefg', 'call', 'would', 'result', 'cursor', 'positioned', 'follows', 'abcd**', '**efg', 'java', 'similar', 'function', 'setcaretposition', 'similar', 'method', 'exist', 'javascript', 'update', 'modified', 'code', 'work', 'jquery', 'follows', 'new', 'function', '.fn.setcursorposition', 'function', 'this.setselectionrange', 'this.setselectionrange', 'else', 'this.createtextrange', 'var', 'range', 'this.createtextrange', 'range.collapse', 'true', '.val', '.length', 'range.moveend', 'character', 'range.movestart', 'character', 'range.select', 'jquery']	['javascript', 'jquery', 'html', 'textfield']
1558	499405	"change the selected value of a drop down list with jquery i have a drop down list with known values. what im trying to do is set the drop down list to a particular value that i know exists using jquery. 
using regular javascript, i would do something like:
ddl = document.getelementbyid(""id of element goes here"");
ddl.value = ;     being the value i want to set it too.

however, i need to do this with jquery, because im using a css class for my selector (stupid asp.net client ids...).
here are a few things ive tried:
$(""._statusddl"").val();    doesnt find  as a value.
$(""._statusddl"").children(""option"").val()    also failed.


how can i do it with jquery?


update
so as it turns out, i had it right the first time with:
$(""._statusddl"").val();

when i put an alert just above it works fine, but when i remove the alert and let it run at full speed, i get the error

could not set the selected property. invalid index

im not sure if its a bug with jquery or internet explorer  (im guessing internet explorer ), but its terribly annoying.
"	['change', 'selected', 'value', 'drop', 'list', 'jquery', 'drop', 'list', 'known', 'value', 'trying', 'set', 'drop', 'list', 'particular', 'value', 'know', 'exists', 'using', 'jquery', 'using', 'regular', 'javascript', 'would', 'something', 'like', 'ddl', 'document.getelementbyid', 'element', 'ddl.value', 'value', 'want', 'set', 'however', 'need', 'jquery', 'using', 'class', 'selector', 'stupid', 'asp.net', 'client', 'thing', 'ive', 'tried', '._statusddl', '.val', 'doesnt', 'find', 'value', '._statusddl', '.children', 'option', '.val', 'also', 'failed', 'jquery', 'update', 'turn', 'right', 'first', 'time', '._statusddl', '.val', 'put', 'alert', 'work', 'fine', 'remove', 'alert', 'let', 'run', 'full', 'speed', 'get', 'error', 'could', 'set', 'selected', 'property', 'invalid', 'index', 'sure', 'bug', 'jquery', 'internet', 'explorer', 'guessing', 'internet', 'explorer', 'terribly', 'annoying']	['javascript', 'jquery', 'asp.net', 'html-select']
1559	499591	"are https urls encrypted? are all urls encrypted when using tls ssl (https) encryption? i would like to know because i want all url data to be hidden when using tls ssl (https).
if tls ssl gives you total url encryption then i dont have to worry about hiding confidential information from urls.
"	['http', 'url', 'encrypted', 'url', 'encrypted', 'using', 'ssl', 'http', 'encryption', 'would', 'like', 'know', 'want', 'url', 'data', 'hidden', 'using', 'ssl', 'http', 'ssl', 'give', 'total', 'url', 'encryption', 'dont', 'worry', 'hiding', 'confidential', 'information', 'url']	['ssl', 'https', 'httprequest']
